,name,price,standard_price,flag,category
4177,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4178,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4179,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4180,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4181,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4182,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4183,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4184,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4185,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4186,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4187,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4188,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4189,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4190,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4191,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4192,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4193,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4194,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4195,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4196,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4197,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4198,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4199,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4200,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4201,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4202,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4203,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4204,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4205,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4206,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4207,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4208,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4209,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4210,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4211,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4212,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4213,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4214,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4215,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4216,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4217,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4218,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4219,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4220,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4221,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4222,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4223,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4224,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4225,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4226,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4227,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4228,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4229,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4230,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4231,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4232,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4233,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4234,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4235,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4236,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4237,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4238,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4239,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4240,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4241,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4242,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4243,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4244,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4245,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4246,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4247,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4248,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4249,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4250,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4251,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4252,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4253,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4254,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4255,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4256,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4257,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4258,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4259,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4260,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4261,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4262,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4263,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4264,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4265,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4266,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4267,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4268,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4269,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4270,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4271,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4272,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4273,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4274,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4275,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4276,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4277,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4278,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4279,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4280,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4281,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4282,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4283,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4284,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4285,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4286,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4287,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4288,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4289,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4290,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4291,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4292,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4293,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4294,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4295,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4296,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4297,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4298,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4299,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4300,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4301,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4302,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4303,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4304,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4305,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4306,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4307,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4308,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4309,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4310,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4311,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4312,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4313,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4314,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4315,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4316,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4317,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4318,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4319,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4320,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4321,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4322,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4323,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4324,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4325,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4326,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4327,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4328,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4329,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4330,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4331,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4332,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4333,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4334,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4335,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4336,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4337,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4338,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4339,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4340,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4341,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4342,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4343,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4344,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4345,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4346,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4347,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4348,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4349,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4350,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4351,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4352,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4353,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4354,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4355,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4356,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4357,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4358,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4359,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4360,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4361,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4362,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4363,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4364,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4365,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4366,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4367,wersalka trzyosobowa Lami rozkładana z pojemnikiem plecionka szara,1199,0.0,[],wersalka trzyosobowa
4368,szafa pięciodrzwiowa Stockholm 243 cm sosna andersen biała,2949,0.0,[],szafa pięciodrzwiowa
4369,szafa przesuwna Time 170 cm biała,499,0.0,['SZOKUJĄCO NISKA CENA'],szafa przesuwna
4370,komoda Holten 156 cm z drzwiami  i 3 szufladami biała/dąb wotan,999,0.0,[],komoda
4371,komoda Tetrix 150 cm z 6 szufladami biały połysk,389,0.0,['Promocja'],komoda
4372,szafa trzydrzwiowa Nepo Plus 118 cm z szufladami biała,1319,0.0,[],szafa trzydrzwiowa
4373,szafa czterodrzwiowa Frija 203 cm z lustrem sosna andersen biała/dąb artisan,1499,0.0,['Promocja'],szafa czterodrzwiowa
4374,łóżko Kassel 160x200 ze stelażem i pojemnikiem i 2 szafkami nocnymi dąb monastery,3599,0.0,[],łóżko
4375,szafa pięciodrzwiowa Kaspian 153 cm z lustrem i szufladami dąb sonoma,1789,0.0,[],szafa pięciodrzwiowa
4376,szafa przesuwna Tetrix 153 cm z lustrem biały połysk,1999,0.0,[],szafa przesuwna
4377,komoda Lamea 150 cm z 2 drzwiami i 3 szufladami dąb artisan,879,0.0,[],komoda
4378,szafa przesuwna Fabio 215 cm biały/dąb artisan,2779,0.0,[],szafa przesuwna
4379,komoda Vabres 150 cm z 3 drzwiami i 2 szufladami dąb artisan lamele,749,0.0,['NOWOŚĆ'],komoda
4380,komoda Hesen 186 cm z 2 drzwiami i 3 szufladami grafit/dąb artisan,689,0.0,['Promocja'],komoda
4381,komoda Frija 153 cm z 2 drzwiami i 4 szufladami sosna andersen biała/dąb artisan,599,0.0,['Promocja'],komoda
4382,łóżko Nepo Plus 140x200 białe,899,0.0,[],łóżko
4383,komoda Stockholm 103 cm z 2 drzwiami i szufladą sosna andersen biała/dąb sonoma ciemna,929,0.0,[],komoda
4384,szafa dwudrzwiowa Nepo Plus 80 cm Plus biała,719,0.0,[],szafa dwudrzwiowa
4385,komoda Gent 200 cm z 2 drzwiami i 3 szufladami dąb stirling,1389,0.0,[],komoda
4386,łóżko Kaspian 140x200 dąb sonoma,819,0.0,[],łóżko
4387,szafa sześciodrzwiowa Herford 270 cm z lustrem i 6 szufladami biała,1469,0.0,['Promocja'],szafa sześciodrzwiowa
4388,szafa przesuwna Fabio 215 cm z szufladami dąb artisan/biały,2999,0.0,[],szafa przesuwna
4389,sofa trzyosobowa Verto rozkładana z pojemnikiem welurowa zielona,2099,0.0,[],sofa trzyosobowa
4390,komplet kuchenny Sara Line 240 cm biały,679,0.0,"['NOWOŚĆ', 'SZOKUJĄCO NISKA CENA']",komplet kuchenny
4391,szafa dwudrzwiowa Zele 90 cm z szufladą dąb wotan/biały połysk,1049,0.0,[],szafa dwudrzwiowa
4392,komoda Lamea 180 cm z 2 drzwiami i 3 szufladami dąb artisan,929,0.0,[],komoda
4393,komoda Balin 160 cm z 2 drzwiami i 3 szufladami dąb monastery/dąb czarny,1059,0.0,[],komoda
4394,stół rozkładany Bernardin 95/145/195x95 dąb wotan,1329,0.0,[],stół rozkładany
4395,szafa dwudrzwiowa Kaspian 90 cm z szufladami dąb sonoma,949,0.0,[],szafa dwudrzwiowa
4396,komoda Kaspian 144 cm z 2 drzwiami i 4 szufladami dąb sonoma,999,0.0,[],komoda
4397,komoda Nepo Plus 80 cm z 4 szufladami biały,569,0.0,[],komoda
4398,szafa dwudrzwiowa Neno 81 cm biała,269,0.0,['SZOKUJĄCO NISKA CENA'],szafa dwudrzwiowa
4399,szafa modułowa Flex 200 cm z drzwiami biała,5530,0.0,[],szafa modułowa
4400,komplet kuchenny Junona Line 240 cm dąb delano jasny,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
4401,komoda Forn 156 cm z drzwiami i 3 szufladami dąb delano ciemny/czarny mat,1199,0.0,[],komoda
4402,komplet kuchenny Junona Line 240 cm wanilia połysk/modrzew sibiu złoty,799,0.0,['SZOKUJĄCO NISKA CENA'],komplet kuchenny
